575464 6:0:48 0 1 0 0 1 0 1 22.00 22.60 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 21.00 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 20.10 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
575464 6:0:48 0 1 0 0 1 0 1 22.00 22.60 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 21.00 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 20.10 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
575524 6:1:48 1 0 0 0 1 1 0 22.00 22.60 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 21.00 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 20.10 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
575524 6:1:48 1 0 0 0 1 1 0 22.00 22.60 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 21.00 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 20.10 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
618692 18:1:16 1 1 0 0 0 1 1 18.00 23.70 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0 1 1 17.00 22.60 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0 1 1 17.00 21.80 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
661847 6:0:31 0 1 0 0 1 0 1 22.00 22.90 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 21.30 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 20.90 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
661847 6:0:31 0 1 0 0 1 0 1 22.00 22.90 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 21.30 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 20.90 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
661908 6:1:32 1 0 0 0 1 1 0 22.00 22.90 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 21.30 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 20.90 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
661908 6:1:32 1 0 0 0 1 1 0 22.00 22.90 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 21.30 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 20.90 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
705119 18:1:43 1 1 0 0 0 1 1 18.00 24.00 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0 1 1 17.00 22.70 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0 1 1 17.00 22.00 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
748273 6:0:57 0 1 0 0 1 0 1 22.00 22.90 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 21.30 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 21.20 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
748273 6:0:57 0 1 0 0 1 0 1 22.00 22.90 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 21.30 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 21.20 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
748333 6:1:57 1 0 0 0 1 1 0 22.00 22.90 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 21.30 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 21.20 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
748333 6:1:57 1 0 0 0 1 1 0 22.00 22.90 0.000000 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 21.30 0.000000 0.80 0.80 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 21.20 0.000000 0.82 0.82 1.00 1.00 1.00 1.00 1.00 1.00 
