2303519 6:1:43 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 0 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 0 0.82 1.00 1.00 1.00 0.82 1.00 1.00 1.00 0 0 0.00 0.00 9 1 
2303519 6:1:43 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 0 1 0 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 0 1 0 0.82 1.00 1.00 1.00 0.82 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 
2393122 6:55:6 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 1 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 1 0.82 1.00 1.00 1.00 0.82 1.00 1.00 1.00 0 0 0.00 0.00 9 1 
2393122 6:55:6 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 0 1 1 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 0 1 1 0.82 1.00 1.00 1.00 0.82 1.00 1.00 1.00 0 4458 1.00 0.00 0 1 
2479440 6:53:44 1 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 3186 0 0.00 0.00 9 1 0 1 1 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 0 0.00 0.00 9 1 1 1 1 0.82 1.00 1.00 1.00 0.82 1.00 1.00 1.00 1684 0 0.00 0.00 9 1 
2479440 6:53:44 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 5153 1.00 0.00 0 1 0 1 1 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 5153 1.00 0.00 0 1 0 1 1 0.49 1.00 1.00 1.00 0.82 1.00 1.00 1.00 0 5153 1.00 0.00 0 1 
2565742 6:52:6 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 1 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 1 0.49 1.00 1.00 1.00 0.49 1.00 1.00 1.00 0 0 0.00 0.00 9 1 
2565742 6:52:6 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 5153 1.00 0.00 0 1 0 1 1 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 5153 1.00 0.00 0 1 0 1 1 0.49 1.00 1.00 1.00 0.49 1.00 1.00 1.00 0 5153 1.00 0.00 0 1 
2651256 6:37:20 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 1 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 1 0.49 1.00 1.00 1.00 0.49 1.00 1.00 1.00 0 0 0.00 0.00 9 1 
2651256 6:37:20 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 5153 1.00 0.00 0 1 0 1 1 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 5153 1.00 0.00 0 1 0 1 1 0.49 1.00 1.00 1.00 0.49 1.00 1.00 1.00 0 5153 1.00 0.00 0 1 
2735512 6:1:36 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 0 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 0 0.49 1.00 1.00 1.00 0.49 1.00 1.00 1.00 0 0 0.00 0.00 9 1 
2735512 6:1:36 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 5153 1.00 0.00 0 1 0 1 0 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 5153 1.00 0.00 0 1 0 1 0 0.49 1.00 1.00 1.00 0.49 1.00 1.00 1.00 0 5153 1.00 0.00 0 1 
2821927 6:1:51 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 0 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 0 0.00 0.00 9 1 0 1 0 0.49 1.00 1.00 1.00 0.49 1.00 1.00 1.00 0 0 0.00 0.00 9 1 
2821927 6:1:51 0 1 0 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 5153 1.00 0.00 0 1 0 1 0 0.80 1.00 1.00 1.00 0.80 1.00 1.00 1.00 0 5153 1.00 0.00 0 1 0 1 0 0.49 1.00 1.00 1.00 0.49 1.00 1.00 1.00 0 5153 1.00 0.00 0 1 
