927975 8:44:26 1 0 0 0 1 1 0 22.00 21.80 0.87 0.87 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 19.90 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.40 0.65 0.65 1.00 1.00 1.00 1.00 1.00 1.00 
1000923 6:0:14 0 1 1 0 1 0 1 22.00 19.30 0.87 0.87 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.30 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.10 0.65 0.65 1.00 1.00 1.00 1.00 1.00 1.00 
1000923 6:0:14 0 1 1 0 1 0 1 22.00 19.30 0.87 0.87 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.30 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.10 0.65 0.65 1.00 1.00 1.00 1.00 1.00 1.00 
1006355 7:30:46 0 0 1 5432 1 0 0 22.00 21.50 0.87 0.87 1.00 1.00 1.00 1.00 1.00 1.00 1 5432 1 0 0 20.00 19.30 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1 5432 1 1 0 20.00 19.80 0.65 0.65 1.00 1.00 1.00 1.00 1.00 1.00 
1007676 7:52:47 0 0 1 6753 1 0 0 22.00 21.60 0.87 0.87 1.00 1.00 1.00 1.00 1.00 1.00 1 6753 1 1 0 20.00 19.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1 5432 1 1 1 20.00 20.20 0.65 0.65 1.00 1.00 1.00 1.00 1.00 1.00 
1007857 7:55:48 1 0 0 0 1 1 0 22.00 21.80 0.87 0.86 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 19.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.20 0.65 0.55 1.00 1.00 1.00 1.00 1.00 1.00 
1007857 7:55:48 1 0 0 0 1 1 0 22.00 21.80 0.87 0.86 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 19.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.20 0.65 0.55 1.00 1.00 1.00 1.00 1.00 1.00 
1087340 6:0:31 0 1 1 0 1 0 1 22.00 19.80 0.86 0.86 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.30 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.60 0.55 0.55 1.00 1.00 1.00 1.00 1.00 1.00 
1087340 6:0:31 0 1 1 0 1 0 1 22.00 19.80 0.86 0.86 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.30 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.60 0.55 0.55 1.00 1.00 1.00 1.00 1.00 1.00 
1092448 7:25:39 0 0 1 5109 1 0 0 22.00 21.30 0.86 0.86 1.00 1.00 1.00 1.00 1.00 1.00 1 5109 1 0 0 20.00 19.10 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1 5109 1 1 0 20.00 19.80 0.55 0.55 1.00 1.00 1.00 1.00 1.00 1.00 
1094250 7:55:41 0 0 1 6911 1 1 0 22.00 21.80 0.86 0.86 1.00 1.00 1.00 1.00 1.00 1.00 1 6911 1 0 0 20.00 19.60 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1 5109 1 1 1 20.00 20.10 0.55 0.55 1.00 1.00 1.00 1.00 1.00 1.00 
1094611 8:1:42 1 0 0 0 1 1 1 22.00 22.00 0.86 0.85 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 19.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.10 0.55 0.46 1.00 1.00 1.00 1.00 1.00 1.00 
1094611 8:1:42 1 0 0 0 1 1 1 22.00 22.00 0.86 0.85 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 19.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.10 0.55 0.46 1.00 1.00 1.00 1.00 1.00 1.00 
1173739 6:0:30 0 1 1 0 1 0 1 22.00 18.80 0.85 0.85 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.10 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.30 0.46 0.46 1.00 1.00 1.00 1.00 1.00 1.00 
1173739 6:0:30 0 1 1 0 1 0 1 22.00 18.80 0.85 0.85 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.10 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 17.30 0.46 0.46 1.00 1.00 1.00 1.00 1.00 1.00 
1179326 7:33:37 0 0 1 5587 1 0 0 22.00 20.90 0.85 0.85 1.00 1.00 1.00 1.00 1.00 1.00 1 5587 1 0 0 20.00 19.10 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1 5587 1 1 0 20.00 19.80 0.46 0.46 1.00 1.00 1.00 1.00 1.00 1.00 
1181488 8:9:39 0 0 1 7749 1 1 0 22.00 21.80 0.85 0.85 1.00 1.00 1.00 1.00 1.00 1.00 1 7749 1 0 0 20.00 19.60 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1 5587 1 1 1 20.00 20.20 0.46 0.46 1.00 1.00 1.00 1.00 1.00 1.00 
1181609 8:11:40 1 0 0 0 1 1 1 22.00 21.80 0.85 0.85 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 19.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.40 0.46 0.46 1.00 1.00 1.00 1.00 1.00 1.00 
1181609 8:11:40 1 0 0 0 1 1 1 22.00 21.80 0.85 0.85 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 19.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.40 0.46 0.46 1.00 1.00 1.00 1.00 1.00 1.00 
