845851 7:20:6 0 0 1 4747 1 0 0 22.00 21.50 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.50 0.19 0.19 1.00 1.00 1.00 1.00 1.00 1.00 1 4747 1 1 0 20.00 19.80 0.21 0.21 1.00 1.00 1.00 1.00 1.00 1.00 
847473 7:47:8 1 0 0 0 1 1 0 22.00 21.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.50 0.19 0.19 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.20 0.21 0.21 1.00 1.00 1.00 1.00 1.00 1.00 
847473 7:47:8 1 0 0 0 1 1 0 22.00 21.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.50 0.19 0.19 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.20 0.21 0.21 1.00 1.00 1.00 1.00 1.00 1.00 
927488 6:0:43 0 1 1 0 1 0 1 22.00 20.20 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 20.50 0.19 0.19 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 18.20 0.21 0.21 1.00 1.00 1.00 1.00 1.00 1.00 
927488 6:0:43 0 1 1 0 1 0 1 22.00 20.20 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 20.50 0.19 0.19 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 18.20 0.21 0.21 1.00 1.00 1.00 1.00 1.00 1.00 
927549 6:1:44 0 0 1 60 1 0 0 22.00 20.20 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 0 20.00 20.50 0.19 0.19 1.00 1.00 1.00 1.00 1.00 1.00 1 60 1 0 0 20.00 18.20 0.21 0.21 1.00 1.00 1.00 1.00 1.00 1.00 
931215 7:2:50 0 0 1 3727 1 0 0 22.00 21.30 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.50 0.19 0.19 1.00 1.00 1.00 1.00 1.00 1.00 1 3727 1 1 0 20.00 19.80 0.21 0.21 1.00 1.00 1.00 1.00 1.00 1.00 
933319 7:37:54 1 0 0 0 1 1 0 22.00 21.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.70 0.19 0.19 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.90 0.21 0.18 1.00 1.00 1.00 1.00 1.00 1.00 
933319 7:37:54 1 0 0 0 1 1 0 22.00 21.80 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.70 0.19 0.19 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 1 1 20.00 20.90 0.21 0.18 1.00 1.00 1.00 1.00 1.00 1.00 
1013851 6:0:6 0 1 1 0 1 0 1 22.00 20.50 1.00 1.00 1.00 1.00 1.00 1.00 1.00 1.00 0 0 1 0 1 20.00 20.90 0.19 0.19 1.00 1.00 1.00 1.00 1.00 1.00 1 0 1 0 1 20.00 18.50 0.18 0.18 1.00 1.00 1.00 1.00 1.00 1.00 
